sar,type,mean,sigma
8.625320768265599,bimodal,13,44
8.627987760004872,peripheral,27,49
8.628174027196783,bimodal,8,41
8.62867526783251,peripheral,44,10
8.630556870032944,peripheral,37,26
8.631147758240086,uniform,14,1
8.631214277317241,bimodal,32,16
8.631820271222484,peripheral,35,15
8.631865634474297,bimodal,50,23
8.632245620335867,bimodal,49,15
8.632364979978934,bimodal,29,47
8.633253849285847,bimodal,7,36
8.635097252751466,peripheral,46,16
8.635643789396353,uniform,3,10
8.635694555651783,bimodal,36,14
8.635919600071205,bimodal,12,41
8.635956404673255,peripheral,49,37
8.636694208622252,uniform,11,48
8.637253660748199,bimodal,22,38
8.638016447130795,peripheral,47,17
8.638770304394942,uniform,26,28
8.64073906677844,uniform,16,4
8.641091537584403,bimodal,1,30
8.641319824492786,bimodal,48,25
8.641841146236823,peripheral,14,46
8.642521804388991,bimodal,28,46
8.643093425237126,uniform,9,45
8.643655514156702,peripheral,2,37
8.643992312074571,uniform,21,47
8.64439002270657,bimodal,46,38
8.645159213223797,peripheral,45,47
8.646029588388512,peripheral,39,7
8.647390040327533,uniform,5,48
8.647706767999404,peripheral,48,21
8.647864768136765,bimodal,8,47
8.648478746231207,bimodal,28,24
8.648651452870178,bimodal,48,45
8.649792284885025,bimodal,41,25
8.65201519814531,bimodal,5,41
8.652378758963062,bimodal,39,18
8.653296626192615,peripheral,31,42
8.6536722373414,bimodal,19,35
8.653719643525118,bimodal,48,43
8.653790708128657,uniform,30,30
8.654916886517347,bimodal,3,30
8.655755359445122,peripheral,40,8
8.655832106233044,peripheral,45,7
8.65612330667982,bimodal,25,29
8.657268536190085,peripheral,43,40
8.657996658365187,peripheral,32,23
8.658890312913474,peripheral,47,23
8.659581378261578,peripheral,37,36
8.662268127006074,bimodal,48,38
8.663120106622097,peripheral,49,5
8.66417241368218,bimodal,34,47
8.665220790264398,uniform,11,4
8.665347793456444,bimodal,40,25
8.666605158572626,bimodal,50,13
8.66828811791451,bimodal,22,34
8.669079579656307,peripheral,9,41
8.669876971356352,uniform,5,50
8.67003245217064,uniform,39,31
8.671970566399041,bimodal,47,43
8.672064315495161,peripheral,36,39
8.673616199572544,peripheral,27,45
8.675254489903446,peripheral,36,44
8.675692811072093,peripheral,48,39
8.67627316513398,bimodal,46,12
8.676342523669156,peripheral,29,29
8.676515095699902,bimodal,28,40
8.676537140144912,uniform,10,46
8.676660398428375,bimodal,36,38
8.677198428374869,uniform,40,35
8.678270317337441,bimodal,30,49
8.678917347851932,bimodal,40,8
8.680299866642912,uniform,42,45
8.682938939308766,bimodal,14,24
8.683005900969114,bimodal,40,30
8.68321396805587,peripheral,11,45
8.683388192429687,peripheral,37,6
8.68463441430409,uniform,37,11
8.684697728905213,uniform,16,48
8.685428533518188,bimodal,46,46
8.685430019422949,bimodal,26,47
8.686286643046458,peripheral,50,21
8.687142497245281,peripheral,16,41
8.687398949332758,bimodal,10,43
8.688510472569847,peripheral,6,34
8.690347422604109,bimodal,34,42
8.692183163431748,bimodal,35,5
8.694164182945421,peripheral,49,31
8.695873680470259,peripheral,30,33
8.6972044575388,uniform,21,37
8.697481848725142,bimodal,33,4
8.699697845829117,peripheral,50,15
8.702241836173053,bimodal,20,46
8.702805416222208,bimodal,44,3
8.70485053600806,uniform,31,39
8.705112291417162,peripheral,35,16
8.705756713329675,peripheral,22,44
8.70683920439087,uniform,8,2
8.707535905162837,bimodal,42,7
8.707596121465016,peripheral,49,7
8.712131627090145,uniform,43,12
8.713906951436226,peripheral,34,50
8.71404300750433,uniform,20,33
8.715065879362925,uniform,13,9
8.715072980589731,bimodal,1,36
8.715101881568053,peripheral,41,37
8.716544212629316,bimodal,24,50
8.717815415608065,bimodal,49,45
8.718547972816394,bimodal,49,25
8.71921962295161,uniform,50,39
8.719868216344238,bimodal,48,36
8.71987773114437,uniform,12,7
8.720553998986395,uniform,43,39
8.721178797246885,peripheral,21,45
8.721616166754197,peripheral,48,38
8.721784257098205,uniform,45,34
8.721835383781144,peripheral,47,39
8.723483962455791,peripheral,5,48
8.723974776762274,bimodal,3,35
8.72758357881607,peripheral,10,41
8.72802925542765,peripheral,46,2
8.728253469208385,bimodal,49,39
8.72863798764508,peripheral,40,34
8.729479488912155,peripheral,37,13
8.729830121474755,bimodal,39,4
8.730630995183342,peripheral,26,38
8.7307751918904,peripheral,43,35
8.732624953841233,uniform,23,49
8.733766098538325,bimodal,41,4
8.733825590106774,bimodal,30,47
8.735696323559432,peripheral,24,45
8.736713402881632,bimodal,47,20
8.736811703070329,uniform,48,31
8.736817839149177,uniform,43,34
8.737860987880284,uniform,19,1
8.73825367250252,bimodal,35,26
8.738480512491225,uniform,24,43
8.738592880865426,uniform,1,40
8.739263512397295,bimodal,41,8
8.739676081272698,uniform,38,36
8.741911429452488,uniform,4,43
8.742001062716684,peripheral,41,33
8.745193656603998,uniform,36,45
8.746375212166125,peripheral,36,41
8.749155542656789,peripheral,42,38
8.749542369976806,bimodal,42,5
8.75032804120622,peripheral,46,37
8.751886980317165,peripheral,3,36
8.753828689686394,peripheral,41,4
8.754881715766992,bimodal,14,3
8.755209341322407,peripheral,32,7
8.75915169417887,peripheral,49,26
8.759637987472319,bimodal,48,8
8.760017076364099,peripheral,38,40
8.761702944886444,bimodal,31,35
8.763574282063496,peripheral,49,11
8.765519853746682,peripheral,10,35
8.766330679164547,peripheral,14,44
8.768376037078687,peripheral,11,9
8.770704377846364,peripheral,35,24
8.77085850921445,peripheral,16,45
8.771646396839149,peripheral,48,35
8.773302165323464,bimodal,39,44
8.773462132674508,peripheral,15,35
8.773586516364077,bimodal,35,19
8.775240739115548,bimodal,41,11
8.775315803164997,peripheral,45,14
8.775518714598505,bimodal,14,32
8.77667836775603,bimodal,10,44
8.77904296810022,peripheral,45,13
8.783438063537316,uniform,32,40
8.784787404410126,bimodal,18,40
8.78517779088441,peripheral,37,48
8.786031144006696,uniform,19,35
8.787230118417085,peripheral,46,13
8.787511567586932,uniform,13,48
8.789008030748912,peripheral,8,29
8.791020997689245,peripheral,43,21
8.792155997471083,uniform,34,37
8.792258824939857,uniform,6,34
8.79272752307255,peripheral,18,49
8.79320202418613,peripheral,8,46
8.793799797706649,peripheral,47,45
8.795841669975148,uniform,13,28
8.79604350817759,peripheral,44,5
8.798437070147973,uniform,44,26
8.799158373608183,bimodal,2,42
8.799367648368548,bimodal,25,40
8.80063467871132,peripheral,43,12
8.800807979839657,peripheral,2,6
8.80094594890119,bimodal,22,27
8.802284013542018,peripheral,25,41
8.80350624513274,bimodal,38,49
8.803601860707632,bimodal,26,46
8.804553786359781,peripheral,41,19
8.805380480539151,uniform,9,50
8.805975155427422,bimodal,48,6
8.807388499423627,uniform,49,41
8.80828265715141,peripheral,50,18
8.809590201297702,uniform,38,50
8.810636513086067,peripheral,37,12
8.811317531016728,peripheral,39,2
8.812451419153433,bimodal,50,31
8.81260681346641,peripheral,44,11
8.812761276326688,uniform,38,46
8.813644313816031,bimodal,38,47
8.814501800100542,bimodal,37,7
8.815311831261619,bimodal,39,2
8.816817318215689,uniform,42,10
8.820682767328323,peripheral,44,33
8.820840489784214,peripheral,31,40
8.821834197149183,bimodal,31,41
8.821943264787606,peripheral,36,16
8.824023950354434,bimodal,5,31
8.82409406493769,bimodal,36,18
8.824165317593836,bimodal,47,24
8.826869482823525,peripheral,47,7
8.828953670751716,peripheral,23,49
8.82993587518088,bimodal,39,39
8.830791509624348,bimodal,37,45
8.830986428969135,uniform,20,32
8.831611824449137,uniform,15,8
8.83212287531535,peripheral,32,30
8.833452576876091,peripheral,20,45
8.835297350297855,bimodal,44,36
8.835770354042745,bimodal,44,6
8.837865832742331,uniform,24,38
8.838435524212645,peripheral,48,20
8.838905177047584,peripheral,22,34
8.8392599628199,bimodal,2,25
8.83964765605118,bimodal,47,50
8.84020563250998,peripheral,45,9
8.840457173271739,peripheral,33,27
8.841417866783013,bimodal,32,10
8.842394744574888,peripheral,11,41
8.844507405621732,peripheral,39,9
8.845570695349082,bimodal,38,13
8.847319240160171,uniform,40,25
8.848725377009458,bimodal,46,45
8.849627293249332,peripheral,28,28
8.851335812359459,peripheral,34,47
8.851738125395604,bimodal,38,34
8.852581566303057,peripheral,1,39
8.852684579465471,uniform,46,37
8.852796265371936,bimodal,22,46
8.854018404607233,bimodal,9,42
8.854676488289583,peripheral,32,50
8.855813895372444,peripheral,30,40
8.856833760413126,bimodal,47,3
8.860527262808406,uniform,39,25
8.864755843922902,bimodal,41,2
8.864973462241709,uniform,33,43
8.865416378007511,bimodal,35,12
8.865581263803767,uniform,45,19
8.865854897614561,uniform,13,39
8.86779385627056,bimodal,35,24
8.870018743322548,bimodal,24,30
8.872109655885005,uniform,34,47
8.872480987053239,bimodal,47,15
8.873648593767998,uniform,10,7
8.874027203914782,bimodal,3,42
8.87651564506435,bimodal,27,32
8.878643612662708,bimodal,27,33
8.880128348135429,bimodal,33,43
8.887273043706646,uniform,35,38
8.887671915414607,uniform,36,29
8.889907632702483,peripheral,38,17
8.891448894917861,bimodal,47,4
8.89276077791856,bimodal,37,3
8.892775908301008,bimodal,48,40
8.8929348368646,peripheral,29,19
8.893311715801476,peripheral,8,40
8.893764553051575,peripheral,9,7
8.894807475178224,peripheral,28,27
8.895548080295743,bimodal,40,2
8.896101664836387,peripheral,26,43
8.897528395366178,peripheral,43,49
8.898701983842573,uniform,17,2
8.902723876448135,peripheral,45,23
8.902908195473382,peripheral,39,35
8.905269714940472,bimodal,44,10
8.905927950801924,uniform,45,50
8.907420857823093,bimodal,21,48
8.908133569281265,peripheral,32,44
8.909100096525005,bimodal,50,15
8.909661481558603,uniform,29,29
8.917973880028725,uniform,46,47
8.918925217197124,bimodal,36,7
8.918954383957663,bimodal,44,8
8.919350750190029,bimodal,40,6
8.919390721355624,peripheral,3,45
8.923257730938118,uniform,19,37
8.923684879385338,bimodal,2,9
8.924822711277338,bimodal,47,6
8.925477702455629,bimodal,39,24
8.92774922773232,bimodal,16,27
8.931436544652199,bimodal,34,23
8.932455259456619,uniform,45,35
8.93314244550318,bimodal,47,45
8.933721426764588,peripheral,35,5
8.93758995594961,uniform,8,37
8.937620371472608,uniform,33,28
8.939001974281531,bimodal,16,36
8.940707308461365,uniform,15,38
8.943049492695497,bimodal,26,34
8.9435281442208,peripheral,44,25
8.944218463680114,peripheral,43,25
8.945002659364086,peripheral,37,8
8.945554772311798,peripheral,41,26
8.94706309363077,peripheral,43,10
8.950225302600158,uniform,43,35
8.95093005259306,bimodal,23,28
8.951077221500462,bimodal,42,13
8.952861682778273,bimodal,15,43
8.953183785615584,peripheral,16,50
8.955837023329849,peripheral,50,35
8.957258402334608,uniform,22,50
8.959214484974893,uniform,10,50
8.960433747193271,uniform,2,33
8.960682332083097,bimodal,42,43
8.961429889409802,bimodal,38,5
8.962166699523078,bimodal,41,29
8.96294063026196,peripheral,20,32
8.962979589839202,peripheral,32,13
8.963248371934498,bimodal,36,39
8.964144400955663,bimodal,10,10
8.964848646869585,uniform,28,16
8.965967562050068,bimodal,36,5
8.966376398703911,uniform,28,14
8.967257227784987,bimodal,45,17
8.967378906042761,bimodal,7,11
8.96801748864649,uniform,21,44
8.968245861121543,peripheral,33,19
8.968455675763382,bimodal,18,33
8.971229217668057,peripheral,40,39
8.973724095183409,bimodal,43,11
8.977553591625973,uniform,22,30
8.979296604815147,uniform,23,38
8.980975813269191,uniform,50,30
8.984787254247612,uniform,10,3
8.987591831198767,uniform,14,29
8.988822805360506,uniform,29,40
8.989823619205955,uniform,48,43
8.991280606219924,bimodal,2,41
8.992772865471247,bimodal,42,48
8.992877994155075,peripheral,41,29
8.993167080445888,peripheral,11,7
8.993441943136022,peripheral,6,40
8.994168036408457,bimodal,7,2
8.994554557857624,peripheral,36,47
8.996973147620977,peripheral,46,39
8.998641278870387,peripheral,5,5
8.999325013460615,bimodal,4,50
8.999716759585922,bimodal,6,42
9.000161990806266,peripheral,31,45
9.005987850096329,bimodal,39,34
9.006326934207305,peripheral,7,26
9.006716782766391,peripheral,37,14
9.007133301240138,uniform,29,35
9.008382786078334,bimodal,44,25
9.008987333611815,bimodal,39,3
9.010912654896444,peripheral,46,44
9.016392842170944,peripheral,40,40
9.020592536331987,bimodal,37,22
9.021784301437737,peripheral,39,6
9.02211454847333,peripheral,47,3
9.022616134097452,uniform,11,2
9.029054898886054,bimodal,35,36
9.029786433512708,uniform,35,31
9.030376352859639,bimodal,39,7
9.03066645174594,bimodal,37,12
9.031570245849917,peripheral,48,10
9.031929556451637,bimodal,43,14
9.032808461638412,peripheral,19,32
9.035013627914594,peripheral,1,50
9.0376249976853,peripheral,45,8
9.037673713931367,peripheral,43,2
9.038882313909976,peripheral,49,50
9.0396434208059,peripheral,44,4
9.041061095630713,peripheral,1,40
9.042950214784012,peripheral,20,50
9.043416213526102,uniform,39,43
9.045648427198982,peripheral,31,38
9.045879031085459,bimodal,15,40
9.04705068277411,uniform,42,32
9.048443241508494,bimodal,23,41
9.050776754608918,peripheral,44,17
9.05235003042194,bimodal,34,39
9.052931261011363,bimodal,48,9
9.053463446264454,uniform,41,26
9.053812419281144,uniform,15,5
9.055725485426164,peripheral,5,31
9.057426417240395,peripheral,46,23
9.058452319151373,uniform,15,4
9.059884458390714,bimodal,30,46
9.06028518864808,bimodal,36,3
9.060587343915495,peripheral,12,43
9.062309352455276,peripheral,17,37
9.06251657644647,peripheral,34,3
9.065180542368843,bimodal,50,30
9.072491221222267,bimodal,46,39
9.072682683410482,bimodal,37,13
9.072765601603043,peripheral,49,9
9.073126234147894,bimodal,28,49
9.07772875448335,bimodal,48,11
9.079076025021568,peripheral,35,10
9.083923399979282,bimodal,23,47
9.084696957574268,peripheral,47,21
9.085366200326433,bimodal,46,44
9.08582981040904,bimodal,26,49
9.088445991193044,peripheral,14,43
9.08848579236763,bimodal,22,37
9.093003069378224,uniform,38,39
9.09637540689718,bimodal,43,32
9.098183159146986,peripheral,14,47
9.098520408248872,peripheral,1,46
9.099142322647085,peripheral,35,4
9.101034966987774,uniform,37,49
9.103494364747537,uniform,16,44
9.104114828036872,uniform,27,33
9.105340603583965,bimodal,38,38
9.108635407208011,bimodal,35,7
9.110053678299176,peripheral,21,43
9.111186516075827,uniform,30,34
9.111940181303982,bimodal,23,50
9.11252986323152,bimodal,27,46
9.113710900575361,uniform,43,5
9.11564044733664,bimodal,41,5
9.115890753893256,peripheral,29,7
9.117184642374944,bimodal,21,12
9.119082092707899,peripheral,32,28
9.120043193533029,peripheral,47,4
9.12020996539767,bimodal,8,37
9.120451097530932,peripheral,41,9
9.121862309715087,uniform,49,18
9.122565411107107,bimodal,18,36
9.122934868631141,bimodal,42,33
9.126072283911867,bimodal,46,30
9.128137725814588,peripheral,4,42
9.130715430507392,uniform,39,46
9.132070295854444,peripheral,45,45
9.132747027081114,peripheral,28,43
9.133515597646657,peripheral,35,33
9.133527246407118,bimodal,13,33
9.136530798491608,bimodal,41,24
9.136904881637102,uniform,33,25
9.136935569803766,uniform,17,34
9.139146212010766,bimodal,42,49
9.142719734437938,bimodal,23,33
9.144098785468335,bimodal,34,18
9.146438155709209,peripheral,42,3
9.149357274741954,bimodal,34,36
9.149692739431924,peripheral,17,40
9.151237147990594,uniform,34,42
9.156267548738233,peripheral,48,41
9.157327152228575,uniform,45,20
9.1617170703104,peripheral,39,26
9.162640034969955,peripheral,44,3
9.162944710209466,peripheral,6,33
9.16399741425478,bimodal,14,37
9.166117594495924,bimodal,45,50
9.166444147393419,peripheral,41,39
9.167480917892764,bimodal,22,26
9.169722086318256,uniform,29,39
9.174050706490174,uniform,14,44
9.174226484983924,bimodal,36,4
9.174531435249861,bimodal,24,39
9.177358306115655,bimodal,11,4
9.178288417955407,peripheral,41,41
9.17875332012673,bimodal,22,47
9.180885515534557,uniform,43,47
9.181391713421398,bimodal,44,5
9.18178503161743,uniform,8,48
9.182219808694558,uniform,32,44
9.189632269139116,peripheral,6,38
9.190819622185321,peripheral,39,45
9.191260556893894,uniform,44,11
9.191997920204784,bimodal,43,5
9.192474559216954,bimodal,30,15
9.197729287383206,peripheral,41,36
9.2001828541254,bimodal,49,22
9.212799118262515,peripheral,31,41
9.217449737077553,peripheral,49,13
9.218103392768823,uniform,31,28
9.218821462492556,uniform,46,2
9.21898581057535,uniform,29,46
9.21914985876775,uniform,9,46
9.22193989266634,peripheral,40,13
9.222469975498353,peripheral,23,40
9.223353604212392,bimodal,43,18
9.229940522118522,bimodal,50,26
9.232934970913716,peripheral,31,48
9.235741371040918,peripheral,7,44
9.236024648866582,peripheral,46,49
9.236605610174404,peripheral,20,37
9.237090805270785,peripheral,42,12
9.238102743933347,peripheral,17,36
9.238468058781413,bimodal,32,12
9.239312834972292,peripheral,43,4
9.239505753441335,uniform,32,32
